order_id,order_date,region,product,channel,customer,units,unit_price,revenue,is_renewal
ORD-042969,2025-06-16,Europe,Growth,Direct,"Miller, Rodriguez and Brown",2,222.18,444.36,False
ORD-042970,2024-09-21,MEA,Starter,Self-serve,"Forbes, Stevens and Ward",5,52.86,264.3,True
ORD-042971,2026-03-30,Europe,Starter,Direct,Rocha-Edwards,3,47.68,143.04,False
ORD-042972,2024-09-16,Europe,Growth,Outbound,Brown-Strickland,7,215.1,1505.7,False
ORD-042973,2024-09-16,Latin America,Growth,Partner,"Moore, Jones and Montgomery",7,172.22,1205.54,False
ORD-042974,2024-04-17,Asia Pacific,Starter,Self-serve,Bell and Sons,1,48.65,48.65,True
ORD-042975,2024-08-01,MEA,Add-on: AI,Direct,Barrett PLC,10,142.17,1421.7,False
ORD-042976,2025-11-03,North America,Growth,Direct,Pearson-Roberts,9,172.93,1556.37,False
ORD-042977,2024-12-10,Latin America,Enterprise,Outbound,Snyder and Sons,11,1281.83,14100.13,True
ORD-042978,2024-05-03,Europe,Growth,Direct,Smith-Yoder,8,188.12,1504.96,True
ORD-042979,2025-12-10,Latin America,Starter,Self-serve,Simmons-Bowen,4,41.85,167.4,False
ORD-042980,2025-12-12,North America,Starter,Outbound,Perry-Grant,6,44.59,267.54,True
ORD-042981,2025-01-17,Asia Pacific,Starter,Self-serve,Brooks Group,2,55.93,111.86,False
ORD-042982,2025-12-25,MEA,Growth,Outbound,Hancock Group,3,193.13,579.39,True
ORD-042983,2025-10-15,Europe,Starter,Self-serve,Johns-Moore,5,49.56,247.8,True
ORD-042984,2024-11-07,Europe,Starter,Outbound,"Long, Thomas and Evans",5,45.6,228.0,False
ORD-042985,2024-06-07,North America,Enterprise,Self-serve,"Johnson, Schroeder and Hudson",5,1307.1,6535.5,True
ORD-042986,2024-09-07,North America,Scale,Outbound,Stewart-Hall,12,545.87,6550.44,True
ORD-042987,2024-05-12,MEA,Growth,Partner,Hill and Sons,3,203.76,611.28,True
ORD-042988,2024-01-11,Asia Pacific,Starter,Direct,Bailey-Hayes,9,49.7,447.3,True
ORD-042989,2026-02-18,Asia Pacific,Starter,Self-serve,Hernandez-Brooks,10,55.1,551.0,True
ORD-042990,2025-09-11,MEA,Starter,Self-serve,"Williams, Wheeler and Foster",8,46.0,368.0,False
ORD-042991,2025-05-05,MEA,Scale,Outbound,Joseph Group,5,457.51,2287.55,False
ORD-042992,2024-11-02,Latin America,Growth,Outbound,Nichols-Wilson,11,213.09,2343.99,False
ORD-042993,2024-04-07,North America,Add-on: AI,Direct,Reyes-Wong,11,163.39,1797.29,False
ORD-042994,2024-11-07,Europe,Starter,Outbound,Lamb Group,9,50.7,456.3,False
ORD-042995,2024-07-12,North America,Scale,Outbound,Perez-Fisher,4,511.85,2047.4,True
ORD-042996,2026-03-26,Asia Pacific,Enterprise,Partner,Bradley Ltd,12,1467.36,17608.32,False
ORD-042997,2026-03-03,Latin America,Starter,Partner,Stanley-Henderson,1,51.18,51.18,True
ORD-042998,2024-02-04,Asia Pacific,Growth,Self-serve,Morales-Smith,2,218.6,437.2,False
ORD-042999,2026-01-16,Latin America,Growth,Self-serve,"Foster, Johnson and Cordova",9,213.29,1919.61,False
ORD-043000,2025-06-30,Latin America,Growth,Outbound,"Martin, Shah and Thompson",10,200.12,2001.2,False
ORD-043001,2025-04-24,MEA,Growth,Direct,Young-Snyder,12,224.81,2697.72,False
ORD-043002,2024-08-11,Latin America,Add-on: Analytics,Self-serve,Andersen Ltd,10,108.96,1089.6,False
ORD-043003,2024-03-14,Asia Pacific,Scale,Direct,"Mcdaniel, Robinson and Wilson",7,490.89,3436.23,False
ORD-043004,2026-01-13,Latin America,Growth,Partner,Miller-Anderson,7,169.67,1187.69,False
ORD-043005,2024-10-09,Latin America,Starter,Self-serve,Mccormick-Miller,5,47.3,236.5,False
ORD-043006,2024-12-23,MEA,Starter,Partner,Richardson PLC,1,47.8,47.8,True
ORD-043007,2026-02-08,North America,Scale,Self-serve,Miller-Hill,12,446.3,5355.6,False
ORD-043008,2024-07-27,Asia Pacific,Growth,Direct,"Jones, Faulkner and Johnson",9,212.61,1913.49,False
ORD-043009,2024-06-26,North America,Growth,Outbound,Wade-Perez,12,209.99,2519.88,True
ORD-043010,2025-09-16,North America,Growth,Direct,Baker PLC,12,195.91,2350.92,True
ORD-043011,2026-03-18,Latin America,Enterprise,Direct,"Thompson, Stephens and Kelly",5,1687.87,8439.35,False
ORD-043012,2025-07-14,MEA,Growth,Partner,Wheeler-Crawford,12,199.59,2395.08,True
ORD-043013,2024-06-17,North America,Scale,Self-serve,Larson PLC,8,568.32,4546.56,True
ORD-043014,2025-09-15,North America,Enterprise,Partner,Simon Inc,11,1510.08,16610.88,True
ORD-043015,2024-07-18,Asia Pacific,Starter,Self-serve,"Lewis, Price and Austin",11,52.63,578.93,False
ORD-043016,2025-09-19,North America,Add-on: Analytics,Outbound,"Singh, Snyder and Love",4,92.35,369.4,False
ORD-043017,2024-11-18,Asia Pacific,Growth,Direct,Brown Group,3,182.51,547.53,False
ORD-043018,2025-08-13,Europe,Growth,Direct,Pace PLC,10,183.97,1839.7,False
ORD-043019,2026-01-15,Europe,Starter,Direct,Ingram and Sons,6,46.1,276.6,False
ORD-043020,2024-12-08,Europe,Starter,Partner,Diaz-King,2,42.61,85.22,True
ORD-043021,2024-02-03,MEA,Growth,Direct,"Warren, Hernandez and Henderson",9,221.25,1991.25,False
ORD-043022,2025-04-23,Latin America,Starter,Partner,Reese-Reynolds,11,45.63,501.93,False
ORD-043023,2024-07-07,Asia Pacific,Scale,Outbound,Benitez-Griffith,10,559.98,5599.8,False
ORD-043024,2024-09-18,Latin America,Add-on: AI,Direct,Rasmussen PLC,5,154.33,771.65,True
ORD-043025,2026-01-13,MEA,Starter,Self-serve,"Miller, Lewis and Brown",9,42.54,382.86,False
ORD-043026,2025-11-02,Asia Pacific,Growth,Outbound,"Reed, Kane and Armstrong",8,203.78,1630.24,False
ORD-043027,2025-02-20,Asia Pacific,Scale,Self-serve,Marquez PLC,8,523.67,4189.36,True
ORD-043028,2024-10-06,North America,Scale,Self-serve,Price Group,2,484.72,969.44,True
ORD-043029,2025-08-30,North America,Starter,Direct,"Garrison, Kelley and Hernandez",3,49.97,149.91,True
ORD-043030,2026-03-23,North America,Enterprise,Direct,"Parsons, Miller and Moody",12,1331.84,15982.08,True
ORD-043031,2024-01-03,Europe,Starter,Direct,Graham-Underwood,1,41.78,41.78,True
ORD-043032,2024-06-14,Europe,Growth,Self-serve,Rodriguez-Powell,2,215.88,431.76,False
ORD-043033,2024-02-06,Latin America,Growth,Self-serve,Adams-Sanchez,3,216.42,649.26,False
ORD-043034,2024-05-24,Latin America,Starter,Self-serve,Mccarthy PLC,12,44.9,538.8,False
ORD-043035,2025-12-10,Europe,Starter,Direct,Wise-Jordan,3,52.56,157.68,False
ORD-043036,2024-01-25,Asia Pacific,Scale,Self-serve,Williams Ltd,12,476.69,5720.28,True
ORD-043037,2026-03-27,MEA,Starter,Outbound,Morgan-Gilmore,5,54.95,274.75,True
ORD-043038,2025-10-29,North America,Growth,Partner,"Taylor, Yates and Simpson",11,191.03,2101.33,False
ORD-043039,2024-04-05,Latin America,Scale,Direct,"Hawkins, Castro and Peterson",9,503.29,4529.61,False
ORD-043040,2024-12-14,Latin America,Starter,Self-serve,"Ross, Taylor and Hess",3,53.06,159.18,False
ORD-043041,2025-10-19,Asia Pacific,Add-on: Analytics,Partner,Conner-Hamilton,3,106.63,319.89,True
ORD-043042,2025-07-13,MEA,Add-on: AI,Outbound,"Douglas, Cannon and Boyer",11,169.51,1864.61,False
ORD-043043,2025-09-19,North America,Growth,Self-serve,Cruz-Richardson,11,175.51,1930.61,False
ORD-043044,2024-08-21,MEA,Enterprise,Direct,"Ferguson, Powell and Sanchez",8,1525.07,12200.56,False
ORD-043045,2025-12-31,Latin America,Enterprise,Outbound,"Hendricks, Thompson and Anderson",6,1463.07,8778.42,True
ORD-043046,2025-01-04,Asia Pacific,Starter,Direct,Bautista and Sons,10,47.18,471.8,False
ORD-043047,2025-07-10,Europe,Scale,Direct,Garcia Ltd,2,551.16,1102.32,False
ORD-043048,2024-06-26,Latin America,Starter,Self-serve,"Snow, Perkins and Waters",2,52.09,104.18,True
ORD-043049,2026-03-30,North America,Scale,Partner,Hill-Kelly,3,483.47,1450.41,False
ORD-043050,2024-07-27,Asia Pacific,Starter,Partner,"Barton, Flores and Gomez",5,48.73,243.65,False
ORD-043051,2025-07-09,Latin America,Growth,Partner,Jensen-Hall,5,181.51,907.55,True
ORD-043052,2025-05-21,Latin America,Scale,Self-serve,Garcia LLC,6,546.34,3278.04,True
ORD-043053,2025-02-13,Asia Pacific,Starter,Outbound,"Boone, Johnson and Snyder",6,43.72,262.32,True
ORD-043054,2024-04-14,Europe,Starter,Partner,King Group,8,50.13,401.04,False
ORD-043055,2025-05-25,Europe,Starter,Self-serve,Brandt-Warren,3,42.36,127.08,False
ORD-043056,2024-05-27,Asia Pacific,Scale,Partner,Hunt LLC,8,441.3,3530.4,True
ORD-043057,2024-07-27,MEA,Starter,Self-serve,"Raymond, Davis and Gray",12,44.77,537.24,False
ORD-043058,2024-04-25,Latin America,Starter,Direct,"Stevens, Garcia and Fleming",1,55.3,55.3,True
ORD-043059,2025-01-28,Europe,Scale,Self-serve,Hamilton-Arroyo,5,514.83,2574.15,True
ORD-043060,2026-02-23,Asia Pacific,Starter,Outbound,"Gomez, Rubio and Howard",6,42.41,254.46,False
ORD-043061,2025-04-26,North America,Starter,Partner,Nelson PLC,8,47.51,380.08,False
ORD-043062,2025-03-31,Europe,Growth,Outbound,"Perry, Pierce and Brandt",2,185.51,371.02,True
ORD-043063,2025-05-22,Asia Pacific,Starter,Outbound,White-Castillo,4,46.9,187.6,True
ORD-043064,2025-04-03,Asia Pacific,Growth,Self-serve,Castaneda-Weaver,5,187.99,939.95,True
ORD-043065,2025-05-17,Latin America,Starter,Outbound,Tyler LLC,4,55.89,223.56,False
ORD-043066,2024-09-23,Europe,Enterprise,Direct,Mullen-Rogers,7,1385.76,9700.32,False
ORD-043067,2025-01-26,Europe,Starter,Direct,Bishop Ltd,5,54.58,272.9,False
ORD-043068,2025-09-22,Asia Pacific,Growth,Self-serve,"Harris, Smith and Kelly",11,192.23,2114.53,False
ORD-043069,2024-05-21,Europe,Growth,Partner,"Simmons, Cannon and Jones",6,199.44,1196.64,False
ORD-043070,2024-01-05,MEA,Starter,Partner,"Moore, Reed and Cole",4,48.22,192.88,False
ORD-043071,2024-07-21,Europe,Scale,Direct,Smith-Newman,3,539.11,1617.33,False
ORD-043072,2026-02-27,Latin America,Growth,Partner,Mccarty Group,1,213.91,213.91,False
ORD-043073,2024-03-03,MEA,Scale,Partner,Walters Ltd,7,444.15,3109.05,False
ORD-043074,2024-02-22,North America,Enterprise,Direct,Heath-Burns,9,1629.4,14664.6,False
ORD-043075,2026-02-21,Asia Pacific,Starter,Direct,Tran-White,11,42.18,463.98,False
ORD-043076,2025-10-05,Europe,Starter,Outbound,Hall-Patel,2,52.71,105.42,True
ORD-043077,2025-08-02,Latin America,Starter,Self-serve,Brooks Ltd,2,46.82,93.64,False
ORD-043078,2026-01-18,MEA,Growth,Outbound,"Diaz, Wilson and Brown",3,182.96,548.88,True
ORD-043079,2024-03-20,Asia Pacific,Starter,Self-serve,Werner and Sons,2,51.94,103.88,False
ORD-043080,2024-01-03,MEA,Starter,Direct,Burke-Walton,8,44.06,352.48,False
ORD-043081,2026-01-06,Asia Pacific,Growth,Outbound,Anthony-Keller,2,174.07,348.14,False
ORD-043082,2024-04-24,Asia Pacific,Growth,Self-serve,"Collins, Lamb and Mccarthy",4,177.38,709.52,False
ORD-043083,2025-11-21,MEA,Scale,Partner,"Woodard, Miller and Miller",4,530.37,2121.48,False
ORD-043084,2025-03-18,Asia Pacific,Growth,Direct,"Crosby, Sanford and Fisher",6,196.84,1181.04,True
ORD-043085,2025-01-09,Europe,Scale,Self-serve,Howard Group,8,502.58,4020.64,True
ORD-043086,2024-05-27,MEA,Growth,Outbound,"Holt, Colon and Solis",4,205.65,822.6,True
ORD-043087,2024-04-19,Asia Pacific,Starter,Outbound,"Brown, Perez and Hunt",8,54.21,433.68,False
ORD-043088,2024-08-27,Europe,Growth,Outbound,"Wilcox, Ho and Todd",1,206.97,206.97,False
ORD-043089,2025-06-20,Asia Pacific,Starter,Partner,"Hunt, Ritter and Avila",8,46.53,372.24,False
ORD-043090,2025-05-19,Latin America,Enterprise,Partner,"Taylor, Kelley and Sanchez",9,1454.5,13090.5,True
ORD-043091,2025-08-13,MEA,Scale,Direct,"Thomas, Gilbert and Simmons",7,487.29,3411.03,True
ORD-043092,2024-04-25,Latin America,Growth,Outbound,Strong-Jackson,1,209.86,209.86,True
ORD-043093,2025-12-20,MEA,Growth,Self-serve,Davis-Bradford,2,178.66,357.32,True
ORD-043094,2024-10-30,Europe,Growth,Direct,Little-Martin,9,214.8,1933.2,False
ORD-043095,2026-02-15,Europe,Starter,Outbound,"Lopez, Hernandez and Frederick",6,52.88,317.28,False
ORD-043096,2024-10-04,MEA,Growth,Self-serve,Harris-Ellis,3,208.11,624.33,False
ORD-043097,2025-08-01,North America,Starter,Self-serve,"Sloan, Ortiz and Hampton",6,49.83,298.98,True
ORD-043098,2025-12-15,Asia Pacific,Scale,Self-serve,Wheeler-Davis,8,567.07,4536.56,False
ORD-043099,2024-05-18,Latin America,Growth,Self-serve,"Richardson, Hensley and Evans",10,200.64,2006.4,False
ORD-043100,2025-09-05,Asia Pacific,Growth,Direct,Mayo-Wilkerson,11,197.69,2174.59,False
ORD-043101,2025-12-11,Latin America,Starter,Self-serve,"Ellis, Hudson and Schultz",1,47.31,47.31,False
ORD-043102,2025-02-08,Asia Pacific,Enterprise,Direct,"Dyer, Petersen and Curtis",2,1354.01,2708.02,False
ORD-043103,2025-05-13,MEA,Scale,Outbound,Kidd-Leonard,10,439.38,4393.8,False
ORD-043104,2024-02-23,Latin America,Scale,Partner,Adams Group,6,542.39,3254.34,True
ORD-043105,2025-08-05,Europe,Scale,Direct,"Lopez, Byrd and Woods",1,464.87,464.87,False
ORD-043106,2025-04-30,Asia Pacific,Starter,Partner,Williams Inc,10,55.26,552.6,False
ORD-043107,2026-01-16,MEA,Add-on: AI,Outbound,Thompson LLC,9,166.33,1496.97,True
ORD-043108,2025-01-02,Latin America,Starter,Outbound,Wilkinson and Sons,12,50.77,609.24,False
ORD-043109,2026-02-07,MEA,Scale,Partner,Green Ltd,12,512.43,6149.16,True
ORD-043110,2024-11-24,Europe,Scale,Self-serve,"Frost, Simmons and Day",9,438.91,3950.19,False
ORD-043111,2024-09-26,North America,Growth,Direct,Brown Inc,4,177.51,710.04,False
ORD-043112,2025-12-24,Asia Pacific,Growth,Outbound,Cannon-Whitney,10,224.67,2246.7,False
ORD-043113,2024-10-30,MEA,Scale,Self-serve,Villegas Inc,11,452.41,4976.51,True
ORD-043114,2024-06-05,Latin America,Scale,Direct,Thomas LLC,12,537.49,6449.88,False
ORD-043115,2025-12-06,North America,Starter,Outbound,Phillips and Sons,12,54.44,653.28,False
ORD-043116,2025-12-15,Latin America,Add-on: AI,Self-serve,"Martin, Washington and Johnson",3,154.73,464.19,False
ORD-043117,2025-05-24,Europe,Scale,Direct,Adams Inc,10,565.14,5651.4,True
ORD-043118,2026-03-25,Europe,Growth,Direct,"Mcmahon, Wright and Wright",6,188.48,1130.88,False
ORD-043119,2024-03-19,MEA,Starter,Partner,Martin PLC,4,47.75,191.0,False
ORD-043120,2025-02-27,North America,Scale,Self-serve,"Hill, Wheeler and Martinez",1,440.46,440.46,False
ORD-043121,2024-08-10,Europe,Growth,Partner,Anderson PLC,3,185.99,557.97,False
ORD-043122,2024-02-11,Asia Pacific,Growth,Partner,Ward PLC,1,182.37,182.37,False
ORD-043123,2025-06-28,North America,Scale,Outbound,Rogers Group,4,444.98,1779.92,False
ORD-043124,2025-10-30,Europe,Growth,Partner,Lambert Ltd,4,225.7,902.8,False
ORD-043125,2025-11-27,MEA,Starter,Direct,Kline Ltd,3,52.97,158.91,True
ORD-043126,2024-09-07,MEA,Starter,Partner,Chapman-Perez,8,46.23,369.84,False
ORD-043127,2026-02-10,Europe,Starter,Outbound,Gray-Campbell,12,42.52,510.24,False
ORD-043128,2025-01-02,MEA,Scale,Outbound,"Gallagher, Reynolds and Vaughn",12,515.35,6184.2,False
ORD-043129,2025-02-15,Asia Pacific,Starter,Partner,"Daniels, Reynolds and Rodriguez",9,45.38,408.42,False
ORD-043130,2025-04-10,North America,Enterprise,Direct,"Bridges, Lucas and Johns",4,1378.35,5513.4,True
ORD-043131,2024-05-30,Asia Pacific,Starter,Outbound,Dyer and Sons,7,43.45,304.15,False
ORD-043132,2024-12-08,MEA,Scale,Partner,Ford and Sons,7,485.67,3399.69,False
ORD-043133,2025-11-24,Latin America,Scale,Direct,Ortiz Inc,3,486.18,1458.54,False
ORD-043134,2024-09-04,MEA,Starter,Direct,"Bernard, Chavez and Gomez",10,49.11,491.1,False
ORD-043135,2024-07-05,Europe,Growth,Direct,Moore and Sons,5,172.5,862.5,False
ORD-043136,2026-02-02,MEA,Starter,Outbound,Galloway and Sons,3,50.19,150.57,False
ORD-043137,2025-08-22,Asia Pacific,Scale,Outbound,"Roberts, Jordan and Williams",7,529.49,3706.43,True
ORD-043138,2024-06-27,North America,Starter,Direct,Beasley-Tate,10,53.95,539.5,False
ORD-043139,2026-01-05,North America,Starter,Outbound,"Gomez, Shea and Roach",4,45.99,183.96,True
ORD-043140,2025-09-25,Latin America,Enterprise,Partner,"West, Smith and Jones",8,1712.95,13703.6,False
ORD-043141,2024-07-24,Asia Pacific,Scale,Partner,Johnson and Sons,7,496.69,3476.83,True
ORD-043142,2025-06-05,North America,Growth,Self-serve,"Buckley, Mitchell and Bryant",11,184.63,2030.93,False
ORD-043143,2025-06-23,MEA,Growth,Self-serve,Campbell-Peters,6,225.05,1350.3,False
ORD-043144,2026-03-17,Europe,Scale,Partner,Logan Ltd,6,508.42,3050.52,False
ORD-043145,2024-04-27,Europe,Growth,Outbound,Daniels Inc,2,171.29,342.58,False
ORD-043146,2024-02-03,Europe,Enterprise,Self-serve,"Jones, Flores and Robles",12,1705.46,20465.52,True
ORD-043147,2024-11-10,North America,Starter,Self-serve,Powell-King,9,42.32,380.88,False
ORD-043148,2025-10-01,North America,Enterprise,Outbound,Flores-Case,11,1618.53,17803.83,False
ORD-043149,2026-01-20,North America,Starter,Partner,"Baker, Burke and Gardner",10,43.21,432.1,False
ORD-043150,2025-08-01,Asia Pacific,Add-on: AI,Self-serve,"Roy, Mendoza and Hicks",3,128.9,386.7,False
ORD-043151,2026-02-11,Europe,Growth,Partner,"Soto, Williams and Schneider",11,184.49,2029.39,True
ORD-043152,2025-01-03,North America,Scale,Partner,Franklin-Rogers,4,435.73,1742.92,False
ORD-043153,2025-07-26,Latin America,Enterprise,Direct,Smith PLC,10,1627.14,16271.4,False
ORD-043154,2024-02-11,North America,Growth,Outbound,Bennett Group,11,206.24,2268.64,False
ORD-043155,2024-06-14,Europe,Scale,Partner,Dominguez and Sons,4,538.49,2153.96,True
ORD-043156,2024-10-30,MEA,Growth,Partner,Sanders Group,8,187.32,1498.56,False
ORD-043157,2025-11-04,Europe,Growth,Direct,"Rodriguez, Taylor and Shelton",3,191.9,575.7,False
ORD-043158,2024-01-26,Europe,Starter,Partner,Huff-Walker,1,42.08,42.08,False
ORD-043159,2025-08-21,MEA,Add-on: Analytics,Self-serve,Stone PLC,6,98.13,588.78,False
ORD-043160,2026-01-18,North America,Starter,Self-serve,Hansen-Torres,8,46.37,370.96,False
ORD-043161,2024-12-14,Latin America,Growth,Self-serve,"Fuller, Avila and English",3,204.17,612.51,False
ORD-043162,2024-08-01,Latin America,Starter,Outbound,Smith-Sanchez,5,50.91,254.55,False
ORD-043163,2025-11-17,Latin America,Starter,Outbound,Garner LLC,11,55.68,612.48,True
ORD-043164,2024-04-10,Europe,Add-on: Analytics,Outbound,Crawford LLC,3,101.32,303.96,True
ORD-043165,2024-08-29,Asia Pacific,Starter,Partner,"Henson, Davis and Bird",4,47.07,188.28,True
ORD-043166,2024-04-16,Latin America,Growth,Self-serve,Tate LLC,1,215.2,215.2,True
ORD-043167,2024-08-07,Europe,Growth,Self-serve,"Norton, Montgomery and Sherman",1,180.42,180.42,False
ORD-043168,2025-11-12,North America,Starter,Direct,"Lewis, Sims and Vang",10,48.76,487.6,False
ORD-043169,2024-10-16,North America,Scale,Self-serve,Porter Inc,2,488.49,976.98,False
ORD-043170,2024-04-02,Asia Pacific,Scale,Partner,"Ross, Nielsen and Baker",3,464.77,1394.31,False
ORD-043171,2025-07-27,Europe,Enterprise,Outbound,Gonzalez-Scott,4,1694.39,6777.56,False
ORD-043172,2025-05-06,Latin America,Scale,Partner,"Thomas, Charles and Long",7,556.32,3894.24,False
ORD-043173,2024-04-10,Asia Pacific,Enterprise,Partner,"Ramos, Jimenez and Johnson",10,1300.86,13008.6,True
ORD-043174,2024-04-04,North America,Growth,Self-serve,Garcia and Sons,2,208.63,417.26,True
ORD-043175,2025-08-14,MEA,Growth,Outbound,"Shannon, Brooks and Garza",4,217.59,870.36,False
ORD-043176,2025-10-19,Latin America,Scale,Direct,Hays-Costa,1,476.33,476.33,False
ORD-043177,2026-02-17,Asia Pacific,Starter,Outbound,May-Brown,10,54.82,548.2,False
ORD-043178,2026-03-14,Latin America,Starter,Self-serve,"Montgomery, Parker and Anderson",7,51.13,357.91,False
ORD-043179,2026-02-06,Asia Pacific,Growth,Direct,Cole-Hernandez,3,213.91,641.73,False
ORD-043180,2025-11-12,MEA,Starter,Partner,Faulkner-Wilson,3,55.76,167.28,False
ORD-043181,2026-03-24,North America,Add-on: Analytics,Self-serve,"Leblanc, Greer and Hood",6,88.14,528.84,False
ORD-043182,2024-02-17,Latin America,Scale,Direct,Lopez PLC,11,482.79,5310.69,False
ORD-043183,2024-03-19,MEA,Scale,Self-serve,Taylor-Rios,7,465.69,3259.83,True
ORD-043184,2025-01-04,MEA,Starter,Self-serve,Boyd-Smith,8,56.11,448.88,False
ORD-043185,2024-12-11,Asia Pacific,Starter,Outbound,"Miller, Koch and Williams",8,45.39,363.12,True
ORD-043186,2025-01-08,Latin America,Starter,Partner,Ward-Pope,4,49.03,196.12,False
ORD-043187,2024-11-14,North America,Scale,Partner,Foster Inc,11,444.52,4889.72,False
ORD-043188,2024-11-30,Europe,Starter,Direct,Blackburn-Barton,10,54.92,549.2,False
ORD-043189,2025-04-25,Asia Pacific,Starter,Partner,Andrade-Wilson,10,52.77,527.7,False
ORD-043190,2025-09-20,Latin America,Scale,Self-serve,Smith and Sons,12,560.89,6730.68,True
ORD-043191,2024-07-23,MEA,Scale,Self-serve,Thompson-Anderson,12,441.99,5303.88,True
ORD-043192,2024-10-15,Europe,Scale,Outbound,"Martinez, Pierce and Conley",11,440.84,4849.24,False
ORD-043193,2025-10-28,Latin America,Add-on: Analytics,Outbound,Mason Inc,4,108.02,432.08,False
ORD-043194,2024-06-08,Asia Pacific,Starter,Partner,"Jacobson, Park and Gutierrez",9,52.32,470.88,False
ORD-043195,2025-02-05,Latin America,Starter,Outbound,"Harrison, Carey and Richardson",9,45.92,413.28,False
ORD-043196,2024-04-04,North America,Scale,Partner,Krueger-White,7,509.32,3565.24,False
ORD-043197,2024-05-17,Europe,Starter,Partner,"Hayes, Crawford and Valdez",4,51.99,207.96,False
ORD-043198,2024-02-14,MEA,Scale,Direct,Daugherty Ltd,9,563.16,5068.44,False
ORD-043199,2025-09-12,Asia Pacific,Scale,Partner,"Williamson, Allen and Wade",3,553.66,1660.98,False
ORD-043200,2024-04-22,MEA,Starter,Self-serve,Perkins-Brown,12,49.0,588.0,False
ORD-043201,2024-11-27,MEA,Add-on: AI,Direct,"Turner, Holmes and Cook",1,157.55,157.55,True
ORD-043202,2025-05-01,North America,Growth,Partner,"Wilson, Michael and Griffin",6,206.07,1236.42,False
ORD-043203,2025-04-09,North America,Starter,Self-serve,Herring-Berg,4,45.6,182.4,False
ORD-043204,2024-07-07,MEA,Growth,Direct,Lamb PLC,12,191.52,2298.24,False
ORD-043205,2024-11-08,Europe,Growth,Direct,Santiago Group,6,180.98,1085.88,False
ORD-043206,2024-02-20,Europe,Add-on: Analytics,Partner,"Hamilton, Garcia and Osborne",11,99.05,1089.55,True
ORD-043207,2025-04-22,North America,Growth,Direct,"Whitaker, Melton and Spencer",1,169.29,169.29,False
ORD-043208,2025-04-30,MEA,Scale,Outbound,"Martin, Huynh and Hartman",5,486.07,2430.35,True
ORD-043209,2026-02-22,Latin America,Scale,Self-serve,Mckay-Murray,4,445.94,1783.76,False
ORD-043210,2024-02-16,Latin America,Scale,Partner,"Perez, Martin and Johns",5,532.73,2663.65,False
ORD-043211,2025-01-24,Latin America,Starter,Self-serve,"Hansen, Giles and Smith",2,48.97,97.94,False
ORD-043212,2025-08-12,North America,Add-on: Analytics,Direct,Long Ltd,9,93.24,839.16,True
ORD-043213,2024-02-01,MEA,Growth,Self-serve,"Barrett, Frederick and Ball",7,209.25,1464.75,True
ORD-043214,2024-07-08,MEA,Add-on: AI,Self-serve,Garcia-King,8,170.88,1367.04,True
ORD-043215,2026-01-05,North America,Starter,Direct,Robinson Ltd,7,45.42,317.94,False
ORD-043216,2024-05-20,Asia Pacific,Starter,Direct,Martinez-Gaines,1,55.54,55.54,False
ORD-043217,2025-01-27,Latin America,Starter,Self-serve,Huerta Inc,12,52.98,635.76,False
ORD-043218,2024-08-10,Europe,Starter,Direct,Davis Ltd,8,48.34,386.72,False
ORD-043219,2024-03-15,North America,Add-on: Analytics,Partner,Martinez-Williams,7,94.98,664.86,False
ORD-043220,2025-07-10,Asia Pacific,Starter,Partner,Washington-Young,10,44.19,441.9,True
ORD-043221,2026-03-04,Asia Pacific,Starter,Direct,Stevens Inc,11,54.43,598.73,True
ORD-043222,2025-12-17,Latin America,Enterprise,Outbound,Snyder LLC,1,1347.35,1347.35,True
ORD-043223,2024-07-23,Latin America,Growth,Partner,Jackson PLC,12,223.75,2685.0,True
ORD-043224,2025-08-22,MEA,Starter,Self-serve,Dunn and Sons,10,45.1,451.0,True
ORD-043225,2024-11-30,Europe,Growth,Partner,Arnold-Hammond,3,178.83,536.49,True
ORD-043226,2024-11-02,Latin America,Starter,Outbound,Whitehead-Miller,11,42.28,465.08,False
ORD-043227,2024-02-16,Europe,Growth,Outbound,Schneider-Hodge,5,197.79,988.95,True
ORD-043228,2024-09-14,Europe,Scale,Self-serve,Hampton LLC,11,516.73,5684.03,False
ORD-043229,2025-02-21,Latin America,Scale,Self-serve,"Liu, Short and Maxwell",6,540.68,3244.08,True
ORD-043230,2024-04-26,MEA,Starter,Direct,Fuller PLC,9,42.58,383.22,False
ORD-043231,2025-07-26,MEA,Growth,Direct,Kim Ltd,4,189.95,759.8,False
ORD-043232,2024-02-24,Latin America,Growth,Direct,"Barnes, Jenkins and Peterson",5,179.04,895.2,False
ORD-043233,2024-12-26,MEA,Growth,Self-serve,"Walker, Martin and Hicks",10,171.16,1711.6,False
ORD-043234,2025-09-03,Europe,Starter,Partner,Banks LLC,6,44.22,265.32,True
ORD-043235,2026-03-16,MEA,Growth,Partner,"Rodriguez, Ferguson and Jones",4,206.04,824.16,False
ORD-043236,2024-08-10,Asia Pacific,Scale,Self-serve,Davis Ltd,3,511.67,1535.01,False
ORD-043237,2024-06-23,Latin America,Starter,Direct,"Craig, Roman and Davis",11,43.26,475.86,True
ORD-043238,2026-01-05,North America,Starter,Outbound,Bradley-Ramirez,6,47.92,287.52,False
ORD-043239,2025-06-13,Europe,Growth,Self-serve,Edwards-Willis,7,212.88,1490.16,False
